onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.109	0.25	Control	1.0	0.0	Yes	2.941	0.009	n/a	GoodResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.36	3.85	Control	1.0	0.0	Yes	2.941	0.001	n/a	GoodResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.205	0.4	Control	1.0	0.004	Yes	2.941	-0.004	2.0	GoodResponse	0	0.307	14.512	0	0	Target	Neutral	True
15.512	0.3	Control	1.0	0.004	Yes	2.941	-0.004	2.0	GoodResponse	0	0.307	n/a	0	0	ButtonPress	Neutral	True
15.606	0.3	Control	1.0	n/a	Yes	2.941	n/a	n/a	GoodResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.907	1.45	Control	1.0	n/a	Yes	2.941	n/a	5.0	GoodResponse	0	0.02	14.927	0	0	Feedback	Neutral	True
17.361	2.941	Control	1.0	n/a	Yes	2.941	n/a	n/a	GoodResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.32	0.25	Lose2	1.0	0.0	Yes	2.78	0.02	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.571	4.0	Lose2	1.0	0.0	Yes	2.78	0.001	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.566	0.39	Lose2	1.0	0.004	Yes	2.78	-0.004	2.0	GoodResponse	0	0.254	23.82	0	1	Target	AvoidedLoss	True
24.82	0.3	Lose2	1.0	0.004	Yes	2.78	-0.004	2.0	GoodResponse	0	0.254	n/a	0	1	ButtonPress	AvoidedLoss	True
24.967	0.31	Lose2	1.0	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.268	1.45	Lose2	1.0	n/a	Yes	2.78	n/a	5.0	GoodResponse	0	0.025	24.293	0	1	Feedback	AvoidedLoss	True
26.723	2.78	Lose2	1.0	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.514	0.25	Control	1.0	0.001	Yes	2.586	0.014	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.765	4.1	Control	1.0	0.0	Yes	2.586	0.001	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.861	0.38	Control	1.0	0.003	Yes	2.586	-0.003	2.0	GoodResponse	0	0.36	33.221	0	2	Target	Neutral	True
34.221	0.3	Control	1.0	0.003	Yes	2.586	-0.003	2.0	GoodResponse	0	0.36	n/a	0	2	ButtonPress	Neutral	True
34.245	0.32	Control	1.0	n/a	Yes	2.586	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.563	1.45	Control	1.0	n/a	Yes	2.586	n/a	5.0	GoodResponse	0	0.047	33.61	0	2	Feedback	Neutral	True
36.017	2.586	Control	1.0	n/a	Yes	2.586	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.625	0.25	Win2	0.75	0.0	No	2.825	0.025	n/a	NoResponse	0	n/a	n/a	0	3	Cue	MissedWin	False
38.876	3.95	Win2	0.75	0.0	No	2.825	0.001	n/a	NoResponse	0	n/a	n/a	0	3	Fixation	MissedWin	False
42.821	0.37	Win2	0.75	0.004	No	2.825	-0.004	n/a	NoResponse	0	n/a	n/a	0	3	Target	MissedWin	False
43.205	0.33	Win2	0.75	n/a	No	2.825	n/a	n/a	NoResponse	0	n/a	n/a	0	3	Blank	MissedWin	False
43.523	1.45	Win2	0.75	n/a	No	2.825	n/a	5.0	NoResponse	0	0.014	42.537	0	3	Feedback	MissedWin	False
44.977	2.825	Win2	0.75	n/a	No	2.825	n/a	n/a	NoResponse	0	0.0	n/a	0	3	ISIslide	MissedWin	False
47.819	0.25	Win2	0.8	0.0	Yes	3.281	0.019	n/a	GoodResponse	1	n/a	n/a	1	4	Cue	Win	True
48.07	4.0	Win2	0.8	0.0	Yes	3.281	0.001	n/a	GoodResponse	1	n/a	n/a	1	4	Fixation	Win	True
52.065	0.36	Win2	0.8	0.004	Yes	3.281	-0.004	2.0	GoodResponse	1	0.209	51.274	1	4	Target	Win	True
52.274	0.3	Win2	0.8	0.004	Yes	3.281	-0.004	2.0	GoodResponse	1	0.209	n/a	1	4	ButtonPress	Win	True
52.433	0.34	Win2	0.8	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	n/a	n/a	1	4	Blank	Win	True
52.767	1.45	Win2	0.8	n/a	Yes	3.281	n/a	5.0	GoodResponse	1	0.037	51.804	1	4	Feedback	Win	True
54.222	3.281	Win2	0.8	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	0.0	n/a	1	4	ISIslide	Win	True
57.515	0.25	Win2	0.8332999999999999	0.0	Yes	2.785	0.015	n/a	GoodResponse	1	n/a	n/a	2	5	Cue	Win	True
57.766	4.0	Win2	0.8332999999999999	0.0	Yes	2.785	0.001	n/a	GoodResponse	1	n/a	n/a	2	5	Fixation	Win	True
61.761	0.35	Win2	0.8332999999999999	0.004	Yes	2.785	-0.004	2.0	GoodResponse	1	0.238	60.999	2	5	Target	Win	True
61.999	0.3	Win2	0.8332999999999999	0.004	Yes	2.785	-0.004	2.0	GoodResponse	1	0.238	n/a	2	5	ButtonPress	Win	True
62.112	0.35	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	n/a	GoodResponse	1	n/a	n/a	2	5	Blank	Win	True
62.463	1.45	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	5.0	GoodResponse	1	0.0	61.463	2	5	Feedback	Win	True
63.917	2.785	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	n/a	GoodResponse	1	0.0	n/a	2	5	ISIslide	Win	True
66.726	0.25	Lose2	0.7143	0.0	No	2.724	0.026	n/a	NoResponse	-1	n/a	n/a	1	6	Cue	Loss	True
66.977	3.95	Lose2	0.7143	0.0	No	2.724	0.001	n/a	NoResponse	-1	n/a	n/a	1	6	Fixation	Loss	True
70.922	0.34	Lose2	0.7143	0.004	No	2.724	-0.004	2.0	NoResponse	-1	0.385	70.307	1	6	Target	Loss	True
71.273	0.36	Lose2	0.7143	n/a	No	2.724	n/a	n/a	NoResponse	-1	n/a	n/a	1	6	Blank	Loss	True
71.307	0.3	Lose2	0.7143	0.004	No	2.724	-0.004	2.0	NoResponse	-1	0.385	n/a	1	6	ButtonPress	Loss	True
71.624	1.45	Lose2	0.7143	n/a	No	2.724	n/a	5.0	NoResponse	-1	0.01	70.634	1	6	Feedback	Loss	True
73.078	2.724	Lose2	0.7143	n/a	No	2.724	n/a	n/a	NoResponse	-1	0.0	n/a	1	6	ISIslide	Loss	True
75.82	0.25	Lose2	0.625	0.0	No	4.03	0.02	n/a	NoResponse	-1	n/a	n/a	0	7	Cue	Loss	True
76.07	4.05	Lose2	0.625	0.001	No	4.03	0.0	n/a	NoResponse	-1	n/a	n/a	0	7	Fixation	Loss	True
80.116	0.33	Lose2	0.625	0.004	No	4.03	-0.004	2.0	NoResponse	-1	0.494	79.61	0	7	Target	Loss	True
80.45	0.37	Lose2	0.625	n/a	No	4.03	n/a	n/a	NoResponse	-1	n/a	n/a	0	7	Blank	Loss	True
80.61	0.3	Lose2	0.625	0.004	No	4.03	-0.004	2.0	NoResponse	-1	0.494	n/a	0	7	ButtonPress	Loss	True
80.818	1.45	Lose2	0.625	n/a	No	4.03	n/a	5.0	NoResponse	-1	0.035	79.853	0	7	Feedback	Loss	True
82.272	4.03	Lose2	0.625	n/a	No	4.03	n/a	n/a	NoResponse	-1	0.0	n/a	0	7	ISIslide	Loss	True
86.318	0.25	Lose2	0.5556	0.0	No	3.032	0.018	n/a	NoResponse	-1	n/a	n/a	-1	8	Cue	Loss	True
86.569	3.95	Lose2	0.5556	0.0	No	3.032	0.001	n/a	NoResponse	-1	n/a	n/a	-1	8	Fixation	Loss	True
90.514	0.34	Lose2	0.5556	0.004	No	3.032	-0.004	2.0	NoResponse	-1	0.503	90.017	-1	8	Target	Loss	True
90.865	0.36	Lose2	0.5556	n/a	No	3.032	n/a	n/a	NoResponse	-1	n/a	n/a	-1	8	Blank	Loss	True
91.017	0.3	Lose2	0.5556	0.004	No	3.032	-0.004	2.0	NoResponse	-1	0.503	n/a	-1	8	ButtonPress	Loss	True
91.216	1.45	Lose2	0.5556	n/a	No	3.032	n/a	5.0	NoResponse	-1	0.028	90.244	-1	8	Feedback	Loss	True
