onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.111	0.25	Control	1.0	0.001	Yes	2.939	0.011	n/a	GoodResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.362	3.85	Control	1.0	0.0	Yes	2.939	0.001	n/a	GoodResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.207	0.4	Control	1.0	0.004	Yes	2.939	-0.004	2.0	GoodResponse	0	0.342	14.549	0	0	Target	Neutral	True
15.549	0.3	Control	1.0	0.004	Yes	2.939	-0.004	2.0	GoodResponse	0	0.342	n/a	0	0	ButtonPress	Neutral	True
15.608	0.3	Control	1.0	n/a	Yes	2.939	n/a	n/a	GoodResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.909	1.45	Control	1.0	n/a	Yes	2.939	n/a	5.0	GoodResponse	0	0.017	14.926	0	0	Feedback	Neutral	True
17.363	2.939	Control	1.0	n/a	Yes	2.939	n/a	n/a	GoodResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.322	0.25	Lose2	1.0	0.0	Yes	2.778	0.022	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.573	4.0	Lose2	1.0	0.0	Yes	2.778	0.001	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.568	0.39	Lose2	1.0	0.004	Yes	2.778	-0.004	2.0	GoodResponse	0	0.355	23.923	0	1	Target	AvoidedLoss	True
24.923	0.3	Lose2	1.0	0.004	Yes	2.778	-0.004	2.0	GoodResponse	0	0.355	n/a	0	1	ButtonPress	AvoidedLoss	True
24.97	0.31	Lose2	1.0	n/a	Yes	2.778	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.27	1.45	Lose2	1.0	n/a	Yes	2.778	n/a	5.0	GoodResponse	0	0.022	24.292	0	1	Feedback	AvoidedLoss	True
26.725	2.778	Lose2	1.0	n/a	Yes	2.778	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.517	0.25	Control	0.6667000000000001	0.0	No	2.583	0.017	n/a	NoResponse	0	n/a	n/a	0	2	Cue	Neutral	False
29.767	4.1	Control	0.6667000000000001	0.0	No	2.583	0.0	n/a	NoResponse	0	n/a	n/a	0	2	Fixation	Neutral	False
33.863	0.38	Control	0.6667000000000001	0.004	No	2.583	-0.004	n/a	NoResponse	0	n/a	n/a	0	2	Target	Neutral	False
34.247	0.32	Control	0.6667000000000001	n/a	No	2.583	n/a	n/a	NoResponse	0	n/a	n/a	0	2	Blank	Neutral	False
34.565	1.45	Control	0.6667000000000001	n/a	No	2.583	n/a	5.0	NoResponse	0	0.044	33.609	0	2	Feedback	Neutral	False
36.019	2.583	Control	0.6667000000000001	n/a	No	2.583	n/a	n/a	NoResponse	0	0.0	n/a	0	2	ISIslide	Neutral	False
38.627	0.25	Win2	0.5	0.0	No	2.823	0.027	n/a	NoResponse	0	n/a	n/a	0	3	Cue	MissedWin	False
38.878	3.95	Win2	0.5	0.0	No	2.823	0.001	n/a	NoResponse	0	n/a	n/a	0	3	Fixation	MissedWin	False
42.823	0.37	Win2	0.5	0.004	No	2.823	-0.004	n/a	NoResponse	0	n/a	n/a	0	3	Target	MissedWin	False
43.208	0.33	Win2	0.5	n/a	No	2.823	n/a	n/a	NoResponse	0	n/a	n/a	0	3	Blank	MissedWin	False
43.525	1.45	Win2	0.5	n/a	No	2.823	n/a	5.0	NoResponse	0	0.011	42.536	0	3	Feedback	MissedWin	False
44.979	2.823	Win2	0.5	n/a	No	2.823	n/a	n/a	NoResponse	0	0.0	n/a	0	3	ISIslide	MissedWin	False
47.821	0.25	Win2	0.4	0.0	No	3.279	0.021	n/a	NoResponse	0	n/a	n/a	0	4	Cue	MissedWin	False
48.072	4.0	Win2	0.4	0.0	No	3.279	0.001	n/a	NoResponse	0	n/a	n/a	0	4	Fixation	MissedWin	False
52.067	0.38	Win2	0.4	0.004	No	3.279	-0.004	n/a	NoResponse	0	n/a	n/a	0	4	Target	MissedWin	False
52.452	0.32	Win2	0.4	n/a	No	3.279	n/a	n/a	NoResponse	0	n/a	n/a	0	4	Blank	MissedWin	False
52.769	1.45	Win2	0.4	n/a	No	3.279	n/a	5.0	NoResponse	0	0.034	51.803	0	4	Feedback	MissedWin	False
54.224	3.279	Win2	0.4	n/a	No	3.279	n/a	n/a	NoResponse	0	0.0	n/a	0	4	ISIslide	MissedWin	False
57.517	0.25	Win2	0.3333	0.0	No	2.783	0.017	n/a	NoResponse	0	n/a	n/a	0	5	Cue	MissedWin	False
57.768	4.0	Win2	0.3333	0.0	No	2.783	0.001	n/a	NoResponse	0	n/a	n/a	0	5	Fixation	MissedWin	False
61.763	0.39	Win2	0.3333	0.004	No	2.783	-0.004	n/a	NoResponse	0	n/a	n/a	0	5	Target	MissedWin	False
62.164	0.31	Win2	0.3333	n/a	No	2.783	n/a	n/a	NoResponse	0	n/a	n/a	0	5	Blank	MissedWin	False
62.465	1.45	Win2	0.3333	n/a	No	2.783	n/a	5.0	NoResponse	0	0.046	61.511	0	5	Feedback	MissedWin	False
63.92	2.783	Win2	0.3333	n/a	No	2.783	n/a	n/a	NoResponse	0	0.0	n/a	0	5	ISIslide	MissedWin	False
66.728	0.25	Lose2	0.2857	0.0	No	2.722	0.028	n/a	NoResponse	-1	n/a	n/a	-1	6	Cue	Loss	False
66.979	3.95	Lose2	0.2857	0.0	No	2.722	0.001	n/a	NoResponse	-1	n/a	n/a	-1	6	Fixation	Loss	False
70.924	0.4	Lose2	0.2857	0.004	No	2.722	-0.004	n/a	NoResponse	-1	n/a	n/a	-1	6	Target	Loss	False
71.325	0.3	Lose2	0.2857	n/a	No	2.722	n/a	n/a	NoResponse	-1	n/a	n/a	-1	6	Blank	Loss	False
71.626	1.45	Lose2	0.2857	n/a	No	2.722	n/a	5.0	NoResponse	-1	0.008	70.634	-1	6	Feedback	Loss	False
73.08	2.722	Lose2	0.2857	n/a	No	2.722	n/a	n/a	NoResponse	-1	0.0	n/a	-1	6	ISIslide	Loss	False
75.822	0.25	Lose2	0.25	0.0	No	4.028	0.022	n/a	NoResponse	-1	n/a	n/a	-2	7	Cue	Loss	False
76.073	4.05	Lose2	0.25	0.0	No	4.028	0.001	n/a	NoResponse	-1	n/a	n/a	-2	7	Fixation	Loss	False
80.118	0.41	Lose2	0.25	0.004	No	4.028	-0.004	n/a	NoResponse	-1	n/a	n/a	-2	7	Target	Loss	False
80.536	0.29	Lose2	0.25	n/a	No	4.028	n/a	n/a	NoResponse	-1	n/a	n/a	-2	7	Blank	Loss	False
80.82	1.45	Lose2	0.25	n/a	No	4.028	n/a	5.0	NoResponse	-1	0.032	79.852	-2	7	Feedback	Loss	False
82.274	4.028	Lose2	0.25	n/a	No	4.028	n/a	n/a	NoResponse	-1	0.0	n/a	-2	7	ISIslide	Loss	False
86.32	0.25	Lose2	0.22219999999999998	0.0	No	3.03	0.02	n/a	NoResponse	-1	n/a	n/a	-3	8	Cue	Loss	False
86.571	3.95	Lose2	0.22219999999999998	0.0	No	3.03	0.001	n/a	NoResponse	-1	n/a	n/a	-3	8	Fixation	Loss	False
90.516	0.42	Lose2	0.22219999999999998	0.004	No	3.03	-0.004	n/a	NoResponse	-1	n/a	n/a	-3	8	Target	Loss	False
90.95	0.28	Lose2	0.22219999999999998	n/a	No	3.03	n/a	n/a	NoResponse	-1	n/a	n/a	-3	8	Blank	Loss	False
91.218	1.45	Lose2	0.22219999999999998	n/a	No	3.03	n/a	5.0	NoResponse	-1	0.025	90.243	-3	8	Feedback	Loss	False
92.672	3.03	Lose2	0.22219999999999998	n/a	No	3.03	n/a	n/a	NoResponse	-1	0.0	n/a	-3	8	ISIslide	Loss	False
95.731	0.25	Lose2	0.2	0.0	No	3.119	0.031	n/a	NoResponse	-1	n/a	n/a	-4	9	Cue	Loss	False
95.982	3.95	Lose2	0.2	0.0	No	3.119	0.001	n/a	NoResponse	-1	n/a	n/a	-4	9	Fixation	Loss	False
99.927	0.43	Lose2	0.2	0.004	No	3.119	-0.004	n/a	NoResponse	-1	n/a	n/a	-4	9	Target	Loss	False
100.362	0.27	Lose2	0.2	n/a	No	3.119	n/a	n/a	NoResponse	-1	n/a	n/a	-4	9	Blank	Loss	False
100.629	1.45	Lose2	0.2	n/a	No	3.119	n/a	5.0	NoResponse	-1	0.029	99.658	-4	9	Feedback	Loss	False
102.084	3.119	Lose2	0.2	n/a	No	3.119	n/a	n/a	NoResponse	-1	0.0	n/a	-4	9	ISIslide	Loss	False
105.226	0.25	Control	0.1818	0.001	No	3.274	0.026	n/a	NoResponse	0	n/a	n/a	-4	10	Cue	Neutral	False
105.477	4.0	Control	0.1818	0.0	No	3.274	0.001	n/a	NoResponse	0	n/a	n/a	-4	10	Fixation	Neutral	False
109.473	0.44	Control	0.1818	0.003	No	3.274	-0.003	n/a	NoResponse	0	n/a	n/a	-4	10	Target	Neutral	False
109.924	0.26	Control	0.1818	n/a	No	3.274	n/a	n/a	NoResponse	0	n/a	n/a	-4	10	Blank	Neutral	False
110.175	1.45	Control	0.1818	n/a	No	3.274	n/a	5.0	NoResponse	0	0.043	109.218	-4	10	Feedback	Neutral	False
111.629	3.274	Control	0.1818	n/a	No	3.274	n/a	n/a	NoResponse	0	0.0	n/a	-4	10	ISIslide	Neutral	False
114.922	0.25	Lose2	0.16670000000000001	0.0	No	2.728	0.022	n/a	NoResponse	-1	n/a	n/a	-5	11	Cue	Loss	False
115.173	4.05	Lose2	0.16670000000000001	0.0	No	2.728	0.001	n/a	NoResponse	-1	n/a	n/a	-5	11	Fixation	Loss	False
119.218	0.45	Lose2	0.16670000000000001	0.004	No	2.728	-0.004	n/a	NoResponse	-1	n/a	n/a	-5	11	Target	Loss	False
