onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.097	0.25	Control	0.0	0.0	No	2.953	-0.003	n/a	NoResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.348	3.85	Control	0.0	0.0	No	2.953	0.001	2.0	NoResponse	0	0.006	10.354	0	0	Fixation	Neutral	True
11.354	0.3	Control	0.0	0.0	No	2.953	0.001	2.0	NoResponse	0	0.006	n/a	0	0	ButtonPress	Neutral	True
15.193	0.4	Control	0.0	0.004	No	2.953	-0.004	n/a	NoResponse	0	n/a	n/a	0	0	Target	Neutral	True
15.594	0.3	Control	0.0	n/a	No	2.953	n/a	n/a	NoResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.895	1.45	Control	0.0	n/a	No	2.953	n/a	5.0	NoResponse	0	0.03	14.925	0	0	Feedback	Neutral	True
17.349	2.953	Control	0.0	n/a	No	2.953	n/a	n/a	NoResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.325	0.25	Lose2	0.5	0.0	Yes	2.775	0.025	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.575	4.0	Lose2	0.5	0.0	Yes	2.775	0.0	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.571	0.41	Lose2	0.5	0.004	Yes	2.775	-0.004	2.0	GoodResponse	0	0.177	23.748	0	1	Target	AvoidedLoss	True
24.748	0.3	Lose2	0.5	0.004	Yes	2.775	-0.004	2.0	GoodResponse	0	0.177	n/a	0	1	ButtonPress	AvoidedLoss	True
24.989	0.29	Lose2	0.5	n/a	Yes	2.775	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.273	1.45	Lose2	0.5	n/a	Yes	2.775	n/a	5.0	GoodResponse	0	0.018	24.291	0	1	Feedback	AvoidedLoss	True
26.727	2.775	Lose2	0.5	n/a	Yes	2.775	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.519	0.25	Control	0.6667000000000001	0.0	Yes	2.581	0.019	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.77	4.1	Control	0.6667000000000001	0.0	Yes	2.581	0.001	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.865	0.42	Control	0.6667000000000001	0.004	Yes	2.581	-0.004	2.0	GoodResponse	0	0.169	33.034	0	2	Target	Neutral	True
34.034	0.3	Control	0.6667000000000001	0.004	Yes	2.581	-0.004	2.0	GoodResponse	0	0.169	n/a	0	2	ButtonPress	Neutral	True
34.3	0.28	Control	0.6667000000000001	n/a	Yes	2.581	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.567	1.45	Control	0.6667000000000001	n/a	Yes	2.581	n/a	5.0	GoodResponse	0	0.042	33.609	0	2	Feedback	Neutral	True
36.022	2.581	Control	0.6667000000000001	n/a	Yes	2.581	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.629	0.25	Win2	0.75	0.001	Yes	2.821	0.029	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	True
38.88	3.95	Win2	0.75	0.0	Yes	2.821	0.001	n/a	GoodResponse	1	n/a	n/a	1	3	Fixation	Win	True
42.825	0.41	Win2	0.75	0.004	Yes	2.821	-0.004	2.0	GoodResponse	1	0.179	42.004	1	3	Target	Win	True
43.004	0.3	Win2	0.75	0.004	Yes	2.821	-0.004	2.0	GoodResponse	1	0.179	n/a	1	3	ButtonPress	Win	True
43.243	0.29	Win2	0.75	n/a	Yes	2.821	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	True
43.527	1.45	Win2	0.75	n/a	Yes	2.821	n/a	5.0	GoodResponse	1	0.008	42.535	1	3	Feedback	Win	True
44.982	2.821	Win2	0.75	n/a	Yes	2.821	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	True
47.824	0.25	Win2	0.8	0.0	Yes	3.276	0.024	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
