onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.098	0.25	Control	1.0	0.0	Yes	2.952	-0.002	n/a	GoodResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.348	3.85	Control	1.0	0.0	Yes	2.952	0.0	n/a	GoodResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.197	0.4	Control	1.0	0.001	Yes	2.952	-0.001	2.0	GoodResponse	0	0.192	14.389	0	0	Target	Neutral	True
15.389	0.3	Control	1.0	0.001	Yes	2.952	-0.001	2.0	GoodResponse	0	0.192	n/a	0	0	ButtonPress	Neutral	True
15.597	0.3	Control	1.0	n/a	Yes	2.952	n/a	n/a	GoodResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.897	1.45	Control	1.0	n/a	Yes	2.952	n/a	5.0	GoodResponse	0	0.03	14.927	0	0	Feedback	Neutral	True
17.346	2.952	Control	1.0	n/a	Yes	2.952	n/a	n/a	GoodResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.328	0.25	Lose2	1.0	0.0	Yes	2.772	0.028	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.578	4.0	Lose2	1.0	0.0	Yes	2.772	0.0	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.577	0.39	Lose2	1.0	0.001	Yes	2.772	-0.001	2.0	GoodResponse	0	0.2	23.777	0	1	Target	AvoidedLoss	True
24.777	0.3	Lose2	1.0	0.001	Yes	2.772	-0.001	2.0	GoodResponse	0	0.2	n/a	0	1	ButtonPress	AvoidedLoss	True
24.977	0.31	Lose2	1.0	n/a	Yes	2.772	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.277	1.45	Lose2	1.0	n/a	Yes	2.772	n/a	5.0	GoodResponse	0	0.016	24.293	0	1	Feedback	AvoidedLoss	True
26.726	2.772	Lose2	1.0	n/a	Yes	2.772	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.525	0.25	Control	1.0	0.0	Yes	2.575	0.025	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.775	4.1	Control	1.0	0.0	Yes	2.575	0.0	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.874	0.38	Control	1.0	0.001	Yes	2.575	-0.001	2.0	GoodResponse	0	0.188	33.062	0	2	Target	Neutral	True
34.062	0.3	Control	1.0	0.001	Yes	2.575	-0.001	2.0	GoodResponse	0	0.188	n/a	0	2	ButtonPress	Neutral	True
34.257	0.32	Control	1.0	n/a	Yes	2.575	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.573	1.45	Control	1.0	n/a	Yes	2.575	n/a	5.0	GoodResponse	0	0.036	33.609	0	2	Feedback	Neutral	True
36.023	2.575	Control	1.0	n/a	Yes	2.575	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.622	0.25	Win2	1.0	0.0	Yes	2.828	0.022	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	True
38.872	3.95	Win2	1.0	0.0	Yes	2.828	0.0	n/a	GoodResponse	1	n/a	n/a	1	3	Fixation	Win	True
42.821	0.37	Win2	1.0	0.001	Yes	2.828	-0.001	2.0	GoodResponse	1	0.207	42.028	1	3	Target	Win	True
43.028	0.3	Win2	1.0	0.001	Yes	2.828	-0.001	2.0	GoodResponse	1	0.207	n/a	1	3	ButtonPress	Win	True
43.204	0.33	Win2	1.0	n/a	Yes	2.828	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	True
43.52	1.45	Win2	1.0	n/a	Yes	2.828	n/a	5.0	GoodResponse	1	0.016	42.536	1	3	Feedback	Win	True
44.97	2.828	Win2	1.0	n/a	Yes	2.828	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	True
47.819	0.25	Win2	1.0	0.0	Yes	3.281	0.019	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
48.069	4.0	Win2	1.0	0.0	Yes	3.281	0.0	n/a	GoodResponse	1	n/a	n/a	2	4	Fixation	Win	True
52.067	0.36	Win2	1.0	0.002	Yes	3.281	-0.002	2.0	GoodResponse	1	0.196	51.263	2	4	Target	Win	True
52.263	0.3	Win2	1.0	0.002	Yes	3.281	-0.002	2.0	GoodResponse	1	0.196	n/a	2	4	ButtonPress	Win	True
52.434	0.34	Win2	1.0	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	n/a	n/a	2	4	Blank	Win	True
52.767	1.45	Win2	1.0	n/a	Yes	3.281	n/a	5.0	GoodResponse	1	0.037	51.804	2	4	Feedback	Win	True
54.217	3.281	Win2	1.0	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	0.0	n/a	2	4	ISIslide	Win	True
57.516	0.25	Win2	1.0	0.0	Yes	2.784	0.016	n/a	GoodResponse	1	n/a	n/a	3	5	Cue	Win	True
57.765	4.0	Win2	1.0	0.001	Yes	2.784	-0.001	n/a	GoodResponse	1	n/a	n/a	3	5	Fixation	Win	True
61.764	0.35	Win2	1.0	0.002	Yes	2.784	-0.002	2.0	GoodResponse	1	0.207	60.971	3	5	Target	Win	True
61.971	0.3	Win2	1.0	0.002	Yes	2.784	-0.002	2.0	GoodResponse	1	0.207	n/a	3	5	ButtonPress	Win	True
62.114	0.35	Win2	1.0	n/a	Yes	2.784	n/a	n/a	GoodResponse	1	n/a	n/a	3	5	Blank	Win	True
62.464	1.45	Win2	1.0	n/a	Yes	2.784	n/a	5.0	GoodResponse	1	0.047	61.511	3	5	Feedback	Win	True
63.913	2.784	Win2	1.0	n/a	Yes	2.784	n/a	n/a	GoodResponse	1	0.0	n/a	3	5	ISIslide	Win	True
66.729	0.25	Lose2	1.0	0.0	Yes	2.721	0.029	n/a	GoodResponse	0	n/a	n/a	3	6	Cue	AvoidedLoss	True
66.979	3.95	Lose2	1.0	0.0	Yes	2.721	0.0	n/a	GoodResponse	0	n/a	n/a	3	6	Fixation	AvoidedLoss	True
70.928	0.34	Lose2	1.0	0.001	Yes	2.721	-0.001	2.0	GoodResponse	0	0.173	70.101	3	6	Target	AvoidedLoss	True
71.101	0.3	Lose2	1.0	0.001	Yes	2.721	-0.001	2.0	GoodResponse	0	0.173	n/a	3	6	ButtonPress	AvoidedLoss	True
71.277	0.36	Lose2	1.0	n/a	Yes	2.721	n/a	n/a	GoodResponse	0	n/a	n/a	3	6	Blank	AvoidedLoss	True
71.627	1.45	Lose2	1.0	n/a	Yes	2.721	n/a	5.0	GoodResponse	0	0.007	70.634	3	6	Feedback	AvoidedLoss	True
73.077	2.721	Lose2	1.0	n/a	Yes	2.721	n/a	n/a	GoodResponse	0	0.0	n/a	3	6	ISIslide	AvoidedLoss	True
75.826	0.25	Lose2	1.0	0.0	Yes	4.024	0.026	n/a	GoodResponse	0	n/a	n/a	3	7	Cue	AvoidedLoss	True
76.076	4.05	Lose2	1.0	0.0	Yes	4.024	0.0	n/a	GoodResponse	0	n/a	n/a	3	7	Fixation	AvoidedLoss	True
80.124	0.33	Lose2	1.0	0.002	Yes	4.024	-0.002	2.0	GoodResponse	0	0.226	79.35	3	7	Target	AvoidedLoss	True
80.35	0.3	Lose2	1.0	0.002	Yes	4.024	-0.002	2.0	GoodResponse	0	0.226	n/a	3	7	ButtonPress	AvoidedLoss	True
80.458	0.37	Lose2	1.0	n/a	Yes	4.024	n/a	n/a	GoodResponse	0	n/a	n/a	3	7	Blank	AvoidedLoss	True
80.824	1.45	Lose2	1.0	n/a	Yes	4.024	n/a	5.0	GoodResponse	0	0.029	79.853	3	7	Feedback	AvoidedLoss	True
82.274	4.024	Lose2	1.0	n/a	Yes	4.024	n/a	n/a	GoodResponse	0	0.0	n/a	3	7	ISIslide	AvoidedLoss	True
86.322	0.25	Lose2	1.0	0.0	Yes	3.028	0.022	n/a	GoodResponse	0	n/a	n/a	3	8	Cue	AvoidedLoss	True
86.572	3.95	Lose2	1.0	0.0	Yes	3.028	0.0	n/a	GoodResponse	0	n/a	n/a	3	8	Fixation	AvoidedLoss	True
90.521	0.32	Lose2	1.0	0.001	Yes	3.028	-0.001	2.0	GoodResponse	0	0.211	89.732	3	8	Target	AvoidedLoss	True
90.732	0.3	Lose2	1.0	0.001	Yes	3.028	-0.001	2.0	GoodResponse	0	0.211	n/a	3	8	ButtonPress	AvoidedLoss	True
90.837	0.38	Lose2	1.0	n/a	Yes	3.028	n/a	n/a	GoodResponse	0	n/a	n/a	3	8	Blank	AvoidedLoss	True
91.221	1.45	Lose2	1.0	n/a	Yes	3.028	n/a	5.0	GoodResponse	0	0.022	90.243	3	8	Feedback	AvoidedLoss	True
92.67	3.028	Lose2	1.0	n/a	Yes	3.028	n/a	n/a	GoodResponse	0	0.0	n/a	3	8	ISIslide	AvoidedLoss	True
95.719	0.25	Lose2	1.0	0.0	Yes	3.131	0.019	n/a	GoodResponse	0	n/a	n/a	3	9	Cue	AvoidedLoss	True
95.969	3.95	Lose2	1.0	0.0	Yes	3.131	0.0	n/a	GoodResponse	0	n/a	n/a	3	9	Fixation	AvoidedLoss	True
99.918	0.31	Lose2	1.0	0.001	Yes	3.131	-0.001	2.0	GoodResponse	0	0.196	99.114	3	9	Target	AvoidedLoss	True
100.114	0.3	Lose2	1.0	0.001	Yes	3.131	-0.001	2.0	GoodResponse	0	0.196	n/a	3	9	ButtonPress	AvoidedLoss	True
100.234	0.39	Lose2	1.0	n/a	Yes	3.131	n/a	n/a	GoodResponse	0	n/a	n/a	3	9	Blank	AvoidedLoss	True
100.617	1.45	Lose2	1.0	n/a	Yes	3.131	n/a	5.0	GoodResponse	0	0.04	99.657	3	9	Feedback	AvoidedLoss	True
102.067	3.131	Lose2	1.0	n/a	Yes	3.131	n/a	n/a	GoodResponse	0	0.0	n/a	3	9	ISIslide	AvoidedLoss	True
105.216	0.25	Control	1.0	0.0	Yes	3.284	0.016	n/a	GoodResponse	0	n/a	n/a	3	10	Cue	Neutral	True
105.466	4.0	Control	1.0	0.0	Yes	3.284	0.0	n/a	GoodResponse	0	n/a	n/a	3	10	Fixation	Neutral	True
109.464	0.3	Control	1.0	0.002	Yes	3.284	-0.002	2.0	GoodResponse	0	0.181	108.645	3	10	Target	Neutral	True
109.645	0.3	Control	1.0	0.002	Yes	3.284	-0.002	2.0	GoodResponse	0	0.181	n/a	3	10	ButtonPress	Neutral	True
109.764	0.4	Control	1.0	n/a	Yes	3.284	n/a	n/a	GoodResponse	0	n/a	n/a	3	10	Blank	Neutral	True
110.164	1.45	Control	1.0	n/a	Yes	3.284	n/a	5.0	GoodResponse	0	0.007	109.171	3	10	Feedback	Neutral	True
111.614	3.284	Control	1.0	n/a	Yes	3.284	n/a	n/a	GoodResponse	0	0.0	n/a	3	10	ISIslide	Neutral	True
114.929	0.25	Lose2	0.9167000000000001	0.0	No	2.721	0.029	n/a	NoResponse	-1	n/a	n/a	2	11	Cue	Loss	True
115.179	4.05	Lose2	0.9167000000000001	0.0	No	2.721	0.0	n/a	NoResponse	-1	n/a	n/a	2	11	Fixation	Loss	True
119.228	0.29	Lose2	0.9167000000000001	0.001	No	2.721	-0.001	2.0	NoResponse	-1	0.371	118.599	2	11	Target	Loss	True
119.527	0.41	Lose2	0.9167000000000001	n/a	No	2.721	n/a	n/a	NoResponse	-1	n/a	n/a	2	11	Blank	Loss	True
119.599	0.3	Lose2	0.9167000000000001	0.001	No	2.721	-0.001	2.0	NoResponse	-1	0.371	n/a	2	11	ButtonPress	Loss	True
119.927	1.45	Lose2	0.9167000000000001	n/a	No	2.721	n/a	5.0	NoResponse	-1	0.048	118.975	2	11	Feedback	Loss	True
121.377	2.721	Lose2	0.9167000000000001	n/a	No	2.721	n/a	n/a	NoResponse	-1	0.0	n/a	2	11	ISIslide	Loss	True
124.126	0.25	Control	0.8462000000000001	0.0	No	2.974	0.026	n/a	NoResponse	0	n/a	n/a	2	12	Cue	Neutral	True
124.376	3.9	Control	0.8462000000000001	0.0	No	2.974	0.0	2.0	NoResponse	0	3.697	127.073	2	12	Fixation	Neutral	True
128.073	0.3	Control	0.8462000000000001	0.0	No	2.974	0.0	2.0	NoResponse	0	3.697	n/a	2	12	ButtonPress	Neutral	True
128.274	0.28	Control	0.8462000000000001	0.002	No	2.974	-0.002	n/a	NoResponse	0	n/a	n/a	2	12	Target	Neutral	True
128.558	0.42	Control	0.8462000000000001	n/a	No	2.974	n/a	n/a	NoResponse	0	n/a	n/a	2	12	Blank	Neutral	True
128.974	1.45	Control	0.8462000000000001	n/a	No	2.974	n/a	5.0	NoResponse	0	0.025	127.999	2	12	Feedback	Neutral	True
130.424	2.974	Control	0.8462000000000001	n/a	No	2.974	n/a	n/a	NoResponse	0	0.0	n/a	2	12	ISIslide	Neutral	True
133.423	0.25	Control	0.8571	0.0	Yes	2.777	0.023	n/a	GoodResponse	0	n/a	n/a	2	13	Cue	Neutral	True
133.673	4.0	Control	0.8571	0.0	Yes	2.777	0.0	n/a	GoodResponse	0	n/a	n/a	2	13	Fixation	Neutral	True
137.671	0.27	Control	0.8571	0.002	Yes	2.777	-0.002	2.0	GoodResponse	0	0.228	136.899	2	13	Target	Neutral	True
137.899	0.3	Control	0.8571	0.002	Yes	2.777	-0.002	2.0	GoodResponse	0	0.228	n/a	2	13	ButtonPress	Neutral	True
137.954	0.43	Control	0.8571	n/a	Yes	2.777	n/a	n/a	GoodResponse	0	n/a	n/a	2	13	Blank	Neutral	True
138.371	1.45	Control	0.8571	n/a	Yes	2.777	n/a	5.0	GoodResponse	0	0.043	137.414	2	13	Feedback	Neutral	True
139.82	2.777	Control	0.8571	n/a	Yes	2.777	n/a	n/a	GoodResponse	0	0.0	n/a	2	13	ISIslide	Neutral	True
142.619	0.25	Win2	0.8667	0.001	Yes	2.681	0.019	n/a	GoodResponse	1	n/a	n/a	3	14	Cue	Win	True
142.869	4.1	Win2	0.8667	0.0	Yes	2.681	0.0	n/a	GoodResponse	1	n/a	n/a	3	14	Fixation	Win	True
146.968	0.26	Win2	0.8667	0.001	Yes	2.681	-0.001	2.0	GoodResponse	1	0.198	146.166	3	14	Target	Win	True
147.166	0.3	Win2	0.8667	0.001	Yes	2.681	-0.001	2.0	GoodResponse	1	0.198	n/a	3	14	ButtonPress	Win	True
147.235	0.44	Win2	0.8667	n/a	Yes	2.681	n/a	n/a	GoodResponse	1	n/a	n/a	3	14	Blank	Win	True
147.668	1.45	Win2	0.8667	n/a	Yes	2.681	n/a	5.0	GoodResponse	1	0.013	146.681	3	14	Feedback	Win	True
149.117	2.681	Win2	0.8667	n/a	Yes	2.681	n/a	n/a	GoodResponse	1	0.0	n/a	3	14	ISIslide	Win	True
151.816	0.25	Control	0.875	0.0	Yes	2.984	0.016	n/a	GoodResponse	0	n/a	n/a	3	15	Cue	Neutral	True
152.066	4.0	Control	0.875	0.0	Yes	2.984	0.0	n/a	GoodResponse	0	n/a	n/a	3	15	Fixation	Neutral	True
156.065	0.25	Control	0.875	0.001	Yes	2.984	-0.001	2.0	GoodResponse	0	0.225	155.29	3	15	Target	Neutral	True
156.29	0.3	Control	0.875	0.001	Yes	2.984	-0.001	2.0	GoodResponse	0	0.225	n/a	3	15	ButtonPress	Neutral	True
156.315	0.45	Control	0.875	n/a	Yes	2.984	n/a	n/a	GoodResponse	0	n/a	n/a	3	15	Blank	Neutral	True
156.765	1.45	Control	0.875	n/a	Yes	2.984	n/a	5.0	GoodResponse	0	0.038	155.803	3	15	Feedback	Neutral	True
158.214	2.984	Control	0.875	n/a	Yes	2.984	n/a	n/a	GoodResponse	0	0.0	n/a	3	15	ISIslide	Neutral	True
161.213	0.25	Win2	0.8824	0.0	Yes	2.887	0.013	n/a	GoodResponse	1	n/a	n/a	4	16	Cue	Win	True
161.463	4.0	Win2	0.8824	0.0	Yes	2.887	0.0	n/a	GoodResponse	1	n/a	n/a	4	16	Fixation	Win	True
165.462	0.24	Win2	0.8824	0.001	Yes	2.887	-0.001	2.0	GoodResponse	1	0.173	164.635	4	16	Target	Win	True
165.635	0.3	Win2	0.8824	0.001	Yes	2.887	-0.001	2.0	GoodResponse	1	0.173	n/a	4	16	ButtonPress	Win	True
165.711	0.46	Win2	0.8824	n/a	Yes	2.887	n/a	n/a	GoodResponse	1	n/a	n/a	4	16	Blank	Win	True
166.161	1.45	Win2	0.8824	n/a	Yes	2.887	n/a	5.0	GoodResponse	1	0.008	165.169	4	16	Feedback	Win	True
167.611	2.887	Win2	0.8824	n/a	Yes	2.887	n/a	n/a	GoodResponse	1	0.0	n/a	4	16	ISIslide	Win	True
170.526	0.25	Lose2	0.8889	0.001	Yes	2.724	0.026	n/a	GoodResponse	0	n/a	n/a	4	17	Cue	AvoidedLoss	True
170.776	3.95	Lose2	0.8889	0.0	Yes	2.724	0.0	n/a	GoodResponse	0	n/a	n/a	4	17	Fixation	AvoidedLoss	True
174.725	0.23	Lose2	0.8889	0.001	Yes	2.724	-0.001	2.0	GoodResponse	0	0.209	173.934	4	17	Target	AvoidedLoss	True
174.934	0.3	Lose2	0.8889	0.001	Yes	2.724	-0.001	2.0	GoodResponse	0	0.209	n/a	4	17	ButtonPress	AvoidedLoss	True
174.958	0.47	Lose2	0.8889	n/a	Yes	2.724	n/a	n/a	GoodResponse	0	n/a	n/a	4	17	Blank	AvoidedLoss	True
175.425	1.45	Lose2	0.8889	n/a	Yes	2.724	n/a	5.0	GoodResponse	0	0.013	174.438	4	17	Feedback	AvoidedLoss	True
176.874	2.724	Lose2	0.8889	n/a	Yes	2.724	n/a	n/a	GoodResponse	0	0.0	n/a	4	17	ISIslide	AvoidedLoss	True
179.623	0.25	Lose2	0.8421	0.0	No	2.727	0.023	n/a	NoResponse	-1	n/a	n/a	3	18	Cue	Loss	True
179.873	4.05	Lose2	0.8421	0.0	No	2.727	0.0	n/a	NoResponse	-1	n/a	n/a	3	18	Fixation	Loss	True
183.922	0.22	Lose2	0.8421	0.001	No	2.727	-0.001	2.0	NoResponse	-1	0.232	183.154	3	18	Target	Loss	True
184.138	0.48	Lose2	0.8421	n/a	No	2.727	n/a	n/a	NoResponse	-1	n/a	n/a	3	18	Blank	Loss	True
184.154	0.3	Lose2	0.8421	0.001	No	2.727	-0.001	2.0	NoResponse	-1	0.232	n/a	3	18	ButtonPress	Loss	True
184.622	1.45	Lose2	0.8421	n/a	No	2.727	n/a	5.0	NoResponse	-1	0.035	183.657	3	18	Feedback	Loss	True
186.071	2.727	Lose2	0.8421	n/a	No	2.727	n/a	n/a	NoResponse	-1	0.0	n/a	3	18	ISIslide	Loss	True
188.82	0.25	Control	0.85	0.0	Yes	2.93	0.02	n/a	GoodResponse	0	n/a	n/a	3	19	Cue	Neutral	True
189.07	3.95	Control	0.85	0.0	Yes	2.93	0.0	n/a	GoodResponse	0	n/a	n/a	3	19	Fixation	Neutral	True
193.019	0.21	Control	0.85	0.001	Yes	2.93	-0.001	2.0	GoodResponse	0	0.209	192.228	3	19	Target	Neutral	True
193.228	0.3	Control	0.85	0.001	Yes	2.93	-0.001	2.0	GoodResponse	0	0.209	n/a	3	19	ButtonPress	Neutral	True
193.235	0.49	Control	0.85	n/a	Yes	2.93	n/a	n/a	GoodResponse	0	n/a	n/a	3	19	Blank	Neutral	True
193.718	1.45	Control	0.85	n/a	Yes	2.93	n/a	5.0	GoodResponse	0	0.013	192.731	3	19	Feedback	Neutral	True
195.168	2.93	Control	0.85	n/a	Yes	2.93	n/a	n/a	GoodResponse	0	0.0	n/a	3	19	ISIslide	Neutral	True
198.117	0.25	Control	0.8095	0.0	No	2.633	0.017	n/a	NoResponse	0	n/a	n/a	3	20	Cue	Neutral	True
198.367	4.05	Control	0.8095	0.0	No	2.633	0.0	n/a	NoResponse	0	n/a	n/a	3	20	Fixation	Neutral	True
202.415	0.2	Control	0.8095	0.002	No	2.633	-0.002	2.0	NoResponse	0	0.239	201.654	3	20	Target	Neutral	True
202.615	0.5	Control	0.8095	n/a	No	2.633	n/a	n/a	NoResponse	0	n/a	n/a	3	20	Blank	Neutral	True
202.654	0.3	Control	0.8095	0.002	No	2.633	-0.002	2.0	NoResponse	0	0.239	n/a	3	20	ButtonPress	Neutral	True
203.115	1.45	Control	0.8095	n/a	No	2.633	n/a	5.0	NoResponse	0	0.03	202.145	3	20	Feedback	Neutral	True
204.565	2.633	Control	0.8095	n/a	No	2.633	n/a	n/a	NoResponse	0	0.0	n/a	3	20	ISIslide	Neutral	True
207.214	0.25	Control	0.7726999999999999	0.0	No	2.786	0.014	n/a	NoResponse	0	n/a	n/a	3	21	Cue	Neutral	True
207.464	4.1	Control	0.7726999999999999	0.0	No	2.786	0.0	n/a	NoResponse	0	n/a	n/a	3	21	Fixation	Neutral	True
211.562	0.19	Control	0.7726999999999999	0.002	No	2.786	-0.002	2.0	NoResponse	0	0.238	210.8	3	21	Target	Neutral	True
211.762	0.51	Control	0.7726999999999999	n/a	No	2.786	n/a	n/a	NoResponse	0	n/a	n/a	3	21	Blank	Neutral	True
211.8	0.3	Control	0.7726999999999999	0.002	No	2.786	-0.002	2.0	NoResponse	0	0.238	n/a	3	21	ButtonPress	Neutral	True
212.262	1.45	Control	0.7726999999999999	n/a	No	2.786	n/a	5.0	NoResponse	0	0.007	211.269	3	21	Feedback	Neutral	True
213.712	2.786	Control	0.7726999999999999	n/a	No	2.786	n/a	n/a	NoResponse	0	0.0	n/a	3	21	ISIslide	Neutral	True
216.527	0.25	Control	0.7391	0.0	No	2.773	0.027	n/a	NoResponse	0	n/a	n/a	3	22	Cue	Neutral	True
216.777	4.0	Control	0.7391	0.0	No	2.773	0.0	n/a	NoResponse	0	n/a	n/a	3	22	Fixation	Neutral	True
220.776	0.18	Control	0.7391	0.001	No	2.773	-0.001	2.0	NoResponse	0	0.323	220.099	3	22	Target	Neutral	True
220.959	0.52	Control	0.7391	n/a	No	2.773	n/a	n/a	NoResponse	0	n/a	n/a	3	22	Blank	Neutral	True
221.099	0.3	Control	0.7391	0.001	No	2.773	-0.001	2.0	NoResponse	0	0.323	n/a	3	22	ButtonPress	Neutral	True
221.476	1.45	Control	0.7391	n/a	No	2.773	n/a	5.0	NoResponse	0	0.01	220.486	3	22	Feedback	Neutral	True
222.925	2.773	Control	0.7391	n/a	No	2.773	n/a	n/a	NoResponse	0	0.0	n/a	3	22	ISIslide	Neutral	True
225.724	0.25	Control	0.7082999999999999	0.0	No	2.776	0.024	n/a	NoResponse	0	n/a	n/a	3	23	Cue	Neutral	True
225.974	3.9	Control	0.7082999999999999	0.0	No	2.776	0.0	n/a	NoResponse	0	n/a	n/a	3	23	Fixation	Neutral	True
229.873	0.17	Control	0.7082999999999999	0.001	No	2.776	-0.001	2.0	NoResponse	0	0.251	229.124	3	23	Target	Neutral	True
230.056	0.53	Control	0.7082999999999999	n/a	No	2.776	n/a	n/a	NoResponse	0	n/a	n/a	3	23	Blank	Neutral	True
230.124	0.3	Control	0.7082999999999999	0.001	No	2.776	-0.001	2.0	NoResponse	0	0.251	n/a	3	23	ButtonPress	Neutral	True
230.572	1.45	Control	0.7082999999999999	n/a	No	2.776	n/a	5.0	NoResponse	0	0.036	229.608	3	23	Feedback	Neutral	True
232.022	2.776	Control	0.7082999999999999	n/a	No	2.776	n/a	n/a	NoResponse	0	0.0	n/a	3	23	ISIslide	Neutral	True
