onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.108	0.25	Control	0.0	0.0	No	2.942	0.008	n/a	NoResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.359	3.85	Control	0.0	0.0	No	2.942	0.001	n/a	NoResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.204	0.4	Control	0.0	0.004	No	2.942	-0.004	2.0	NoResponse	0	0.418	14.622	0	0	Target	Neutral	True
15.605	0.3	Control	0.0	n/a	No	2.942	n/a	n/a	NoResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.622	0.3	Control	0.0	0.004	No	2.942	-0.004	2.0	NoResponse	0	0.418	n/a	0	0	ButtonPress	Neutral	True
15.906	1.45	Control	0.0	n/a	No	2.942	n/a	5.0	NoResponse	0	0.02	14.926	0	0	Feedback	Neutral	True
17.36	2.942	Control	0.0	n/a	No	2.942	n/a	n/a	NoResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.319	0.25	Lose2	0.5	0.0	Yes	2.781	0.019	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.57	4.0	Lose2	0.5	0.0	Yes	2.781	0.001	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.565	0.41	Lose2	0.5	0.004	Yes	2.781	-0.004	2.0	GoodResponse	0	0.205	23.77	0	1	Target	AvoidedLoss	True
24.77	0.3	Lose2	0.5	0.004	Yes	2.781	-0.004	2.0	GoodResponse	0	0.205	n/a	0	1	ButtonPress	AvoidedLoss	True
24.983	0.29	Lose2	0.5	n/a	Yes	2.781	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.267	1.45	Lose2	0.5	n/a	Yes	2.781	n/a	5.0	GoodResponse	0	0.025	24.292	0	1	Feedback	AvoidedLoss	True
26.722	2.781	Lose2	0.5	n/a	Yes	2.781	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.53	0.25	Control	0.6667000000000001	0.0	Yes	2.57	0.03	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.781	4.1	Control	0.6667000000000001	0.0	Yes	2.57	0.001	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.876	0.42	Control	0.6667000000000001	0.004	Yes	2.57	-0.004	2.0	GoodResponse	0	0.228	33.104	0	2	Target	Neutral	True
34.104	0.3	Control	0.6667000000000001	0.004	Yes	2.57	-0.004	2.0	GoodResponse	0	0.228	n/a	0	2	ButtonPress	Neutral	True
34.311	0.28	Control	0.6667000000000001	n/a	Yes	2.57	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.578	1.45	Control	0.6667000000000001	n/a	Yes	2.57	n/a	5.0	GoodResponse	0	0.031	33.609	0	2	Feedback	Neutral	True
36.033	2.57	Control	0.6667000000000001	n/a	Yes	2.57	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.624	0.25	Win2	0.75	0.0	Yes	2.826	0.024	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	True
38.874	3.95	Win2	0.75	0.001	Yes	2.826	0.0	n/a	GoodResponse	1	n/a	n/a	1	3	Fixation	Win	True
42.82	0.41	Win2	0.75	0.004	Yes	2.826	-0.004	2.0	GoodResponse	1	0.229	42.049	1	3	Target	Win	True
43.049	0.3	Win2	0.75	0.004	Yes	2.826	-0.004	2.0	GoodResponse	1	0.229	n/a	1	3	ButtonPress	Win	True
43.237	0.29	Win2	0.75	n/a	Yes	2.826	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	True
43.522	1.45	Win2	0.75	n/a	Yes	2.826	n/a	5.0	GoodResponse	1	0.014	42.536	1	3	Feedback	Win	True
44.976	2.826	Win2	0.75	n/a	Yes	2.826	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	True
47.818	0.25	Win2	0.8	0.0	Yes	3.282	0.018	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
48.069	4.0	Win2	0.8	0.0	Yes	3.282	0.001	n/a	GoodResponse	1	n/a	n/a	2	4	Fixation	Win	True
52.064	0.4	Win2	0.8	0.004	Yes	3.282	-0.004	2.0	GoodResponse	1	0.237	51.301	2	4	Target	Win	True
52.301	0.3	Win2	0.8	0.004	Yes	3.282	-0.004	2.0	GoodResponse	1	0.237	n/a	2	4	ButtonPress	Win	True
52.465	0.3	Win2	0.8	n/a	Yes	3.282	n/a	n/a	GoodResponse	1	n/a	n/a	2	4	Blank	Win	True
52.766	1.45	Win2	0.8	n/a	Yes	3.282	n/a	5.0	GoodResponse	1	0.037	51.803	2	4	Feedback	Win	True
54.22	3.282	Win2	0.8	n/a	Yes	3.282	n/a	n/a	GoodResponse	1	0.0	n/a	2	4	ISIslide	Win	True
57.53	0.25	Win2	0.8332999999999999	0.0	Yes	2.77	0.03	n/a	GoodResponse	1	n/a	n/a	3	5	Cue	Win	True
57.781	4.0	Win2	0.8332999999999999	0.0	Yes	2.77	0.001	n/a	GoodResponse	1	n/a	n/a	3	5	Fixation	Win	True
61.776	0.39	Win2	0.8332999999999999	0.004	Yes	2.77	-0.004	2.0	GoodResponse	1	0.238	61.014	3	5	Target	Win	True
62.014	0.3	Win2	0.8332999999999999	0.004	Yes	2.77	-0.004	2.0	GoodResponse	1	0.238	n/a	3	5	ButtonPress	Win	True
62.177	0.31	Win2	0.8332999999999999	n/a	Yes	2.77	n/a	n/a	GoodResponse	1	n/a	n/a	3	5	Blank	Win	True
62.478	1.45	Win2	0.8332999999999999	n/a	Yes	2.77	n/a	5.0	GoodResponse	1	0.033	61.511	3	5	Feedback	Win	True
63.933	2.77	Win2	0.8332999999999999	n/a	Yes	2.77	n/a	n/a	GoodResponse	1	0.0	n/a	3	5	ISIslide	Win	True
66.724	0.25	Lose2	0.8571	0.0	Yes	2.726	0.024	n/a	GoodResponse	0	n/a	n/a	3	6	Cue	AvoidedLoss	True
66.975	3.95	Lose2	0.8571	0.0	Yes	2.726	0.001	n/a	GoodResponse	0	n/a	n/a	3	6	Fixation	AvoidedLoss	True
70.92	0.38	Lose2	0.8571	0.004	Yes	2.726	-0.004	2.0	GoodResponse	0	0.204	70.124	3	6	Target	AvoidedLoss	True
