onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.106	0.25	Control	1.0	0.0	Yes	2.944	0.006	n/a	GoodResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.356	3.85	Control	1.0	0.0	Yes	2.944	0.0	n/a	GoodResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.205	0.4	Control	1.0	0.001	Yes	2.944	-0.001	2.0	GoodResponse	0	0.254	14.458999999999996	0	0	Target	Neutral	True
15.459	0.3	Control	1.0	0.001	Yes	2.944	-0.001	2.0	GoodResponse	0	0.254	n/a	0	0	ButtonPress	Neutral	True
15.605	0.3	Control	1.0	n/a	Yes	2.944	n/a	n/a	GoodResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.905	1.45	Control	1.0	n/a	Yes	2.944	n/a	5.0	GoodResponse	0	0.024	14.928999999999997	0	0	Feedback	Neutral	True
17.354	2.944	Control	1.0	n/a	Yes	2.944	n/a	n/a	GoodResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.32	0.25	Lose2	1.0	0.0	Yes	2.78	0.02	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.57	4.0	Lose2	1.0	0.0	Yes	2.78	0.0	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.568	0.39	Lose2	1.0	0.002	Yes	2.78	-0.002	2.0	GoodResponse	0	0.256	23.823999999999998	0	1	Target	AvoidedLoss	True
24.824	0.3	Lose2	1.0	0.002	Yes	2.78	-0.002	2.0	GoodResponse	0	0.256	n/a	0	1	ButtonPress	AvoidedLoss	True
24.968	0.31	Lose2	1.0	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.268	1.45	Lose2	1.0	n/a	Yes	2.78	n/a	5.0	GoodResponse	0	0.027	24.294999999999995	0	1	Feedback	AvoidedLoss	True
26.718	2.78	Lose2	1.0	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.517	0.25	Control	1.0	0.0	Yes	2.583	0.017	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.766	4.1	Control	1.0	0.001	Yes	2.583	-0.001	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.865	0.38	Control	1.0	0.002	Yes	2.583	-0.002	2.0	GoodResponse	0	0.186	33.051	0	2	Target	Neutral	True
34.051	0.3	Control	1.0	0.002	Yes	2.583	-0.002	2.0	GoodResponse	0	0.186	n/a	0	2	ButtonPress	Neutral	True
34.248	0.32	Control	1.0	n/a	Yes	2.583	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.565	1.45	Control	1.0	n/a	Yes	2.583	n/a	5.0	GoodResponse	0	0.046	33.611	0	2	Feedback	Neutral	True
36.014	2.583	Control	1.0	n/a	Yes	2.583	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.613	0.25	Win2	1.0	0.0	Yes	2.837	0.013	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	True
38.863	3.95	Win2	1.0	0.0	Yes	2.837	0.0	n/a	GoodResponse	1	n/a	n/a	1	3	Fixation	Win	True
42.812	0.37	Win2	1.0	0.001	Yes	2.837	-0.001	2.0	GoodResponse	1	0.194	42.006	1	3	Target	Win	True
43.006	0.3	Win2	1.0	0.001	Yes	2.837	-0.001	2.0	GoodResponse	1	0.194	n/a	1	3	ButtonPress	Win	True
43.178	0.33	Win2	1.0	n/a	Yes	2.837	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	True
43.512	1.45	Win2	1.0	n/a	Yes	2.837	n/a	5.0	GoodResponse	1	0.026	42.538	1	3	Feedback	Win	True
44.961	2.837	Win2	1.0	n/a	Yes	2.837	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	True
47.827	0.25	Win2	1.0	0.0	Yes	3.273	0.027	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
48.077	4.0	Win2	1.0	0.0	Yes	3.273	0.0	n/a	GoodResponse	1	n/a	n/a	2	4	Fixation	Win	True
52.075	0.36	Win2	1.0	0.002	Yes	3.273	-0.002	2.0	GoodResponse	1	0.184	51.259	2	4	Target	Win	True
52.259	0.3	Win2	1.0	0.002	Yes	3.273	-0.002	2.0	GoodResponse	1	0.184	n/a	2	4	ButtonPress	Win	True
52.442	0.34	Win2	1.0	n/a	Yes	3.273	n/a	n/a	GoodResponse	1	n/a	n/a	2	4	Blank	Win	True
52.775	1.45	Win2	1.0	n/a	Yes	3.273	n/a	5.0	GoodResponse	1	0.032	51.807	2	4	Feedback	Win	True
54.225	3.273	Win2	1.0	n/a	Yes	3.273	n/a	n/a	GoodResponse	1	0.0	n/a	2	4	ISIslide	Win	True
57.523	0.25	Win2	1.0	0.001	Yes	2.777	0.023	n/a	GoodResponse	1	n/a	n/a	3	5	Cue	Win	True
57.773	4.0	Win2	1.0	0.0	Yes	2.777	0.0	n/a	GoodResponse	1	n/a	n/a	3	5	Fixation	Win	True
61.772	0.35	Win2	1.0	0.001	Yes	2.777	-0.001	2.0	GoodResponse	1	0.245	61.017	3	5	Target	Win	True
62.017	0.3	Win2	1.0	0.001	Yes	2.777	-0.001	2.0	GoodResponse	1	0.245	n/a	3	5	ButtonPress	Win	True
62.122	0.35	Win2	1.0	n/a	Yes	2.777	n/a	n/a	GoodResponse	1	n/a	n/a	3	5	Blank	Win	True
62.472	1.45	Win2	1.0	n/a	Yes	2.777	n/a	5.0	GoodResponse	1	0.042	61.514	3	5	Feedback	Win	True
63.921	2.777	Win2	1.0	n/a	Yes	2.777	n/a	n/a	GoodResponse	1	0.0	n/a	3	5	ISIslide	Win	True
66.72	0.25	Lose2	1.0	0.0	Yes	2.73	0.02	n/a	GoodResponse	0	n/a	n/a	3	6	Cue	AvoidedLoss	True
66.97	3.95	Lose2	1.0	0.0	Yes	2.73	0.0	n/a	GoodResponse	0	n/a	n/a	3	6	Fixation	AvoidedLoss	True
70.919	0.34	Lose2	1.0	0.001	Yes	2.73	-0.001	2.0	GoodResponse	0	0.19	70.109	3	6	Target	AvoidedLoss	True
71.109	0.3	Lose2	1.0	0.001	Yes	2.73	-0.001	2.0	GoodResponse	0	0.19	n/a	3	6	ButtonPress	AvoidedLoss	True
71.269	0.36	Lose2	1.0	n/a	Yes	2.73	n/a	n/a	GoodResponse	0	n/a	n/a	3	6	Blank	AvoidedLoss	True
71.619	1.45	Lose2	1.0	n/a	Yes	2.73	n/a	5.0	GoodResponse	0	0.017	70.636	3	6	Feedback	AvoidedLoss	True
73.068	2.73	Lose2	1.0	n/a	Yes	2.73	n/a	n/a	GoodResponse	0	0.0	n/a	3	6	ISIslide	AvoidedLoss	True
75.817	0.25	Lose2	1.0	0.0	Yes	4.033	0.017	n/a	GoodResponse	0	n/a	n/a	3	7	Cue	AvoidedLoss	True
76.067	4.05	Lose2	1.0	0.0	Yes	4.033	0.0	n/a	GoodResponse	0	n/a	n/a	3	7	Fixation	AvoidedLoss	True
80.116	0.33	Lose2	1.0	0.001	Yes	4.033	-0.001	2.0	GoodResponse	0	0.173	79.289	3	7	Target	AvoidedLoss	True
80.289	0.3	Lose2	1.0	0.001	Yes	4.033	-0.001	2.0	GoodResponse	0	0.173	n/a	3	7	ButtonPress	AvoidedLoss	True
80.449	0.37	Lose2	1.0	n/a	Yes	4.033	n/a	n/a	GoodResponse	0	n/a	n/a	3	7	Blank	AvoidedLoss	True
80.815	1.45	Lose2	1.0	n/a	Yes	4.033	n/a	5.0	GoodResponse	0	0.04	79.855	3	7	Feedback	AvoidedLoss	True
82.265	4.033	Lose2	1.0	n/a	Yes	4.033	n/a	n/a	GoodResponse	0	0.0	n/a	3	7	ISIslide	AvoidedLoss	True
86.313	0.25	Lose2	1.0	0.0	Yes	3.037	0.013	n/a	GoodResponse	0	n/a	n/a	3	8	Cue	AvoidedLoss	True
86.563	3.95	Lose2	1.0	0.0	Yes	3.037	0.0	n/a	GoodResponse	0	n/a	n/a	3	8	Fixation	AvoidedLoss	True
90.512	0.32	Lose2	1.0	0.001	Yes	3.037	-0.001	2.0	GoodResponse	0	0.173	89.685	3	8	Target	AvoidedLoss	True
90.685	0.3	Lose2	1.0	0.001	Yes	3.037	-0.001	2.0	GoodResponse	0	0.173	n/a	3	8	ButtonPress	AvoidedLoss	True
90.828	0.38	Lose2	1.0	n/a	Yes	3.037	n/a	n/a	GoodResponse	0	n/a	n/a	3	8	Blank	AvoidedLoss	True
91.212	1.45	Lose2	1.0	n/a	Yes	3.037	n/a	5.0	GoodResponse	0	0.033	90.245	3	8	Feedback	AvoidedLoss	True
92.661	3.037	Lose2	1.0	n/a	Yes	3.037	n/a	n/a	GoodResponse	0	0.0	n/a	3	8	ISIslide	AvoidedLoss	True
95.727	0.25	Lose2	0.9	0.0	No	3.123	0.027	n/a	NoResponse	-1	n/a	n/a	2	9	Cue	Loss	True
95.977	3.95	Lose2	0.9	0.0	No	3.123	0.0	n/a	NoResponse	-1	n/a	n/a	2	9	Fixation	Loss	True
99.925	0.31	Lose2	0.9	0.002	No	3.123	-0.002	2.0	NoResponse	-1	0.439	99.364	2	9	Target	Loss	True
100.242	0.39	Lose2	0.9	n/a	No	3.123	n/a	n/a	NoResponse	-1	n/a	n/a	2	9	Blank	Loss	True
100.364	0.3	Lose2	0.9	0.002	No	3.123	-0.002	2.0	NoResponse	-1	0.439	n/a	2	9	ButtonPress	Loss	True
100.625	1.45	Lose2	0.9	n/a	No	3.123	n/a	5.0	NoResponse	-1	0.035	99.66	2	9	Feedback	Loss	True
102.075	3.123	Lose2	0.9	n/a	No	3.123	n/a	n/a	NoResponse	-1	0.0	n/a	2	9	ISIslide	Loss	True
105.223	0.25	Control	0.9091	0.001	Yes	3.277	0.023	n/a	GoodResponse	0	n/a	n/a	2	10	Cue	Neutral	False
105.473	4.0	Control	0.9091	0.0	Yes	3.277	0.0	2.0	GoodResponse	0	2.857	107.33	2	10	Fixation	Neutral	False
108.33	0.3	Control	0.9091	0.0	Yes	3.277	0.0	2.0	GoodResponse	0	2.857	n/a	2	10	ButtonPress	Neutral	False
109.472	0.3	Control	0.9091	0.001	Yes	3.277	-0.001	2.0	GoodResponse	0	0.237	108.709	2	10	Target	Neutral	False
109.709	0.3	Control	0.9091	0.001	Yes	3.277	-0.001	2.0	GoodResponse	0	0.237	n/a	2	10	ButtonPress	Neutral	False
109.772	0.4	Control	0.9091	n/a	Yes	3.277	n/a	n/a	GoodResponse	0	n/a	n/a	2	10	Blank	Neutral	False
110.172	1.45	Control	0.9091	n/a	Yes	3.277	n/a	5.0	GoodResponse	0	0.0	109.172	2	10	Feedback	Neutral	False
111.621	3.277	Control	0.9091	n/a	Yes	3.277	n/a	n/a	GoodResponse	0	0.0	n/a	2	10	ISIslide	Neutral	False
114.92	0.25	Lose2	0.9167000000000001	0.0	Yes	2.73	0.02	n/a	GoodResponse	0	n/a	n/a	2	11	Cue	AvoidedLoss	True
115.17	4.05	Lose2	0.9167000000000001	0.0	Yes	2.73	0.0	n/a	GoodResponse	0	n/a	n/a	2	11	Fixation	AvoidedLoss	True
119.219	0.29	Lose2	0.9167000000000001	0.001	Yes	2.73	-0.001	2.0	GoodResponse	0	0.202	118.421	2	11	Target	AvoidedLoss	True
119.421	0.3	Lose2	0.9167000000000001	0.001	Yes	2.73	-0.001	2.0	GoodResponse	0	0.202	n/a	2	11	ButtonPress	AvoidedLoss	True
119.518	0.41	Lose2	0.9167000000000001	n/a	Yes	2.73	n/a	n/a	GoodResponse	0	n/a	n/a	2	11	Blank	AvoidedLoss	True
119.918	1.45	Lose2	0.9167000000000001	n/a	Yes	2.73	n/a	5.0	GoodResponse	0	0.011	118.929	2	11	Feedback	AvoidedLoss	True
121.368	2.73	Lose2	0.9167000000000001	n/a	Yes	2.73	n/a	n/a	GoodResponse	0	0.0	n/a	2	11	ISIslide	AvoidedLoss	True
124.117	0.25	Control	0.9231	0.0	Yes	2.983	0.017	n/a	GoodResponse	0	n/a	n/a	2	12	Cue	Neutral	True
124.367	3.9	Control	0.9231	0.0	Yes	2.983	0.0	n/a	GoodResponse	0	n/a	n/a	2	12	Fixation	Neutral	True
128.265	0.28	Control	0.9231	0.002	Yes	2.983	-0.002	2.0	GoodResponse	0	0.252	127.517	2	12	Target	Neutral	True
128.517	0.3	Control	0.9231	0.002	Yes	2.983	-0.002	2.0	GoodResponse	0	0.252	n/a	2	12	ButtonPress	Neutral	True
128.549	0.42	Control	0.9231	n/a	Yes	2.983	n/a	n/a	GoodResponse	0	n/a	n/a	2	12	Blank	Neutral	True
128.965	1.45	Control	0.9231	n/a	Yes	2.983	n/a	5.0	GoodResponse	0	0.037	128.002	2	12	Feedback	Neutral	True
130.415	2.983	Control	0.9231	n/a	Yes	2.983	n/a	n/a	GoodResponse	0	0.0	n/a	2	12	ISIslide	Neutral	True
