onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.099	0.25	Control	0.0	0.0	No	2.951	-0.001	n/a	NoResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.35	3.85	Control	0.0	0.0	No	2.951	0.001	2.0	NoResponse	0	0.168	10.518	0	0	Fixation	Neutral	True
11.518	0.3	Control	0.0	0.0	No	2.951	0.001	2.0	NoResponse	0	0.168	n/a	0	0	ButtonPress	Neutral	True
15.211	0.4	Control	0.0	0.0	No	2.951	0.012	n/a	NoResponse	0	n/a	n/a	0	0	Target	Neutral	True
15.596	0.3	Control	0.0	n/a	No	2.951	n/a	n/a	NoResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.897	1.45	Control	0.0	n/a	No	2.951	n/a	5.0	NoResponse	0	0.03	14.927	0	0	Feedback	Neutral	True
17.351	2.951	Control	0.0	n/a	No	2.951	n/a	n/a	NoResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.326	0.25	Lose2	0.5	0.001	Yes	2.774	0.026	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.577	4.0	Lose2	0.5	0.0	Yes	2.774	0.001	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.573	0.41	Lose2	0.5	0.003	Yes	2.774	-0.003	2.0	GoodResponse	0	0.192	23.765	0	1	Target	AvoidedLoss	True
24.765	0.3	Lose2	0.5	0.003	Yes	2.774	-0.003	2.0	GoodResponse	0	0.192	n/a	0	1	ButtonPress	AvoidedLoss	True
24.99	0.29	Lose2	0.5	n/a	Yes	2.774	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.275	1.45	Lose2	0.5	n/a	Yes	2.774	n/a	5.0	GoodResponse	0	0.018	24.293	0	1	Feedback	AvoidedLoss	True
26.729	2.774	Lose2	0.5	n/a	Yes	2.774	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.521	0.25	Control	0.6667000000000001	0.0	Yes	2.579	0.021	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.771	4.1	Control	0.6667000000000001	0.001	Yes	2.579	0.0	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.867	0.42	Control	0.6667000000000001	0.004	Yes	2.579	-0.004	2.0	GoodResponse	0	0.201	33.068	0	2	Target	Neutral	True
34.068	0.3	Control	0.6667000000000001	0.004	Yes	2.579	-0.004	2.0	GoodResponse	0	0.201	n/a	0	2	ButtonPress	Neutral	True
34.302	0.28	Control	0.6667000000000001	n/a	Yes	2.579	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.569	1.45	Control	0.6667000000000001	n/a	Yes	2.579	n/a	5.0	GoodResponse	0	0.041	33.61	0	2	Feedback	Neutral	True
36.024	2.579	Control	0.6667000000000001	n/a	Yes	2.579	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.615	0.25	Win2	0.75	0.0	Yes	2.835	0.015	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	True
38.865	3.95	Win2	0.75	0.0	Yes	2.835	0.0	n/a	GoodResponse	1	n/a	n/a	1	3	Fixation	Win	True
42.811	0.41	Win2	0.75	0.004	Yes	2.835	-0.004	2.0	GoodResponse	1	0.238	42.049	1	3	Target	Win	True
43.049	0.3	Win2	0.75	0.004	Yes	2.835	-0.004	2.0	GoodResponse	1	0.238	n/a	1	3	ButtonPress	Win	True
43.228	0.29	Win2	0.75	n/a	Yes	2.835	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	True
43.513	1.45	Win2	0.75	n/a	Yes	2.835	n/a	5.0	GoodResponse	1	0.024	42.537	1	3	Feedback	Win	True
44.967	2.835	Win2	0.75	n/a	Yes	2.835	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	True
47.826	0.25	Win2	0.8	0.0	Yes	3.274	0.026	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
48.076	4.0	Win2	0.8	0.0	Yes	3.274	0.0	n/a	GoodResponse	1	n/a	n/a	2	4	Fixation	Win	True
52.072	0.4	Win2	0.8	0.004	Yes	3.274	-0.004	2.0	GoodResponse	1	0.193	51.265	2	4	Target	Win	True
52.265	0.3	Win2	0.8	0.004	Yes	3.274	-0.004	2.0	GoodResponse	1	0.193	n/a	2	4	ButtonPress	Win	True
52.473	0.3	Win2	0.8	n/a	Yes	3.274	n/a	n/a	GoodResponse	1	n/a	n/a	2	4	Blank	Win	True
52.774	1.45	Win2	0.8	n/a	Yes	3.274	n/a	5.0	GoodResponse	1	0.032	51.806	2	4	Feedback	Win	True
54.228	3.274	Win2	0.8	n/a	Yes	3.274	n/a	n/a	GoodResponse	1	0.0	n/a	2	4	ISIslide	Win	True
57.521	0.25	Win2	0.6667000000000001	0.0	No	2.779	0.021	n/a	NoResponse	0	n/a	n/a	2	5	Cue	MissedWin	False
57.772	4.0	Win2	0.6667000000000001	0.0	No	2.779	0.001	n/a	NoResponse	0	n/a	n/a	2	5	Fixation	MissedWin	False
61.767	0.39	Win2	0.6667000000000001	0.004	No	2.779	-0.004	n/a	NoResponse	0	n/a	n/a	2	5	Target	MissedWin	False
62.169	0.31	Win2	0.6667000000000001	n/a	No	2.779	n/a	n/a	NoResponse	0	n/a	n/a	2	5	Blank	MissedWin	False
62.469	1.45	Win2	0.6667000000000001	n/a	No	2.779	n/a	5.0	NoResponse	0	0.043	61.512	2	5	Feedback	MissedWin	False
63.924	2.779	Win2	0.6667000000000001	n/a	No	2.779	n/a	n/a	NoResponse	0	0.0	n/a	2	5	ISIslide	MissedWin	False
66.715	0.25	Lose2	0.7143	0.001	Yes	2.735	0.015	n/a	GoodResponse	0	n/a	n/a	2	6	Cue	AvoidedLoss	True
66.966	3.95	Lose2	0.7143	0.0	Yes	2.735	0.001	n/a	GoodResponse	0	n/a	n/a	2	6	Fixation	AvoidedLoss	True
70.911	0.38	Lose2	0.7143	0.004	Yes	2.735	-0.004	2.0	GoodResponse	0	0.263	70.174	2	6	Target	AvoidedLoss	True
71.174	0.3	Lose2	0.7143	0.004	Yes	2.735	-0.004	2.0	GoodResponse	0	0.263	n/a	2	6	ButtonPress	AvoidedLoss	True
71.296	0.32	Lose2	0.7143	n/a	Yes	2.735	n/a	n/a	GoodResponse	0	n/a	n/a	2	6	Blank	AvoidedLoss	True
71.614	1.45	Lose2	0.7143	n/a	Yes	2.735	n/a	5.0	GoodResponse	0	0.02	70.634	2	6	Feedback	AvoidedLoss	True
73.068	2.735	Lose2	0.7143	n/a	Yes	2.735	n/a	n/a	GoodResponse	0	0.0	n/a	2	6	ISIslide	AvoidedLoss	True
75.826	0.25	Lose2	0.75	0.0	Yes	4.024	0.026	n/a	GoodResponse	0	n/a	n/a	2	7	Cue	AvoidedLoss	True
76.077	4.05	Lose2	0.75	0.0	Yes	4.024	0.001	n/a	GoodResponse	0	n/a	n/a	2	7	Fixation	AvoidedLoss	True
80.122	0.37	Lose2	0.75	0.004	Yes	4.024	-0.004	2.0	GoodResponse	0	0.248	79.37	2	7	Target	AvoidedLoss	True
80.37	0.3	Lose2	0.75	0.004	Yes	4.024	-0.004	2.0	GoodResponse	0	0.248	n/a	2	7	ButtonPress	AvoidedLoss	True
80.507	0.33	Lose2	0.75	n/a	Yes	4.024	n/a	n/a	GoodResponse	0	n/a	n/a	2	7	Blank	AvoidedLoss	True
