onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.112	0.25	Control	0.0	0.0	No	2.938	0.012	n/a	NoResponse	0	n/a	n/a	0	0	Cue	Neutral	False
11.362	3.85	Control	0.0	0.001	No	2.938	0.0	n/a	NoResponse	0	n/a	n/a	0	0	Fixation	Neutral	False
15.224	0.4	Control	0.0	0.0	No	2.938	0.012	n/a	NoResponse	0	n/a	n/a	0	0	Target	Neutral	False
15.608	0.3	Control	0.0	n/a	No	2.938	n/a	n/a	NoResponse	0	n/a	n/a	0	0	Blank	Neutral	False
15.909	1.45	Control	0.0	n/a	No	2.938	n/a	5.0	NoResponse	0	0.018	14.927	0	0	Feedback	Neutral	False
17.364	2.938	Control	0.0	n/a	No	2.938	n/a	n/a	NoResponse	0	0.0	n/a	0	0	ISIslide	Neutral	False
20.389	0.25	Lose2	0.0	0.001	No	2.711	0.089	n/a	NoResponse	-1	n/a	n/a	-1	1	Cue	Loss	False
20.64	4.0	Lose2	0.0	0.0	No	2.711	0.001	n/a	NoResponse	-1	n/a	n/a	-1	1	Fixation	Loss	False
24.636	0.41	Lose2	0.0	0.003	No	2.711	-0.003	n/a	NoResponse	-1	n/a	n/a	-1	1	Target	Loss	False
25.053	0.29	Lose2	0.0	n/a	No	2.711	n/a	n/a	NoResponse	-1	n/a	n/a	-1	1	Blank	Loss	False
25.338	1.45	Lose2	0.0	n/a	No	2.711	n/a	5.0	NoResponse	-1	0.004	24.342	-1	1	Feedback	Loss	False
26.792	2.711	Lose2	0.0	n/a	No	2.711	n/a	n/a	NoResponse	-1	0.0	n/a	-1	1	ISIslide	Loss	False
29.517	0.25	Control	0.0	0.0	No	2.583	0.017	n/a	NoResponse	0	n/a	n/a	-1	2	Cue	Neutral	False
29.768	4.1	Control	0.0	0.0	No	2.583	0.001	n/a	NoResponse	0	n/a	n/a	-1	2	Fixation	Neutral	False
33.863	0.42	Control	0.0	0.004	No	2.583	-0.004	n/a	NoResponse	0	n/a	n/a	-1	2	Target	Neutral	False
34.298	0.28	Control	0.0	n/a	No	2.583	n/a	n/a	NoResponse	0	n/a	n/a	-1	2	Blank	Neutral	False
34.565	1.45	Control	0.0	n/a	No	2.583	n/a	5.0	NoResponse	0	0.044	33.609	-1	2	Feedback	Neutral	False
36.02	2.583	Control	0.0	n/a	No	2.583	n/a	n/a	NoResponse	0	0.0	n/a	-1	2	ISIslide	Neutral	False
38.694	0.25	Win2	0.0	0.0	No	2.756	0.094	n/a	NoResponse	0	n/a	n/a	-1	3	Cue	MissedWin	False
38.945	3.95	Win2	0.0	0.0	No	2.756	0.001	n/a	NoResponse	0	n/a	n/a	-1	3	Fixation	MissedWin	False
