onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.1	0.25	Control	1.0	0.0	Yes	2.95	0.0	n/a	GoodResponse	0	n/a	n/a	0	0	Cue	Neutral	True
11.351	3.85	Control	1.0	0.0	Yes	2.95	0.001	n/a	GoodResponse	0	n/a	n/a	0	0	Fixation	Neutral	True
15.196	0.4	Control	1.0	0.004	Yes	2.95	-0.004	2.0	GoodResponse	0	0.284	14.48	0	0	Target	Neutral	True
15.48	0.3	Control	1.0	0.004	Yes	2.95	-0.004	2.0	GoodResponse	0	0.284	n/a	0	0	ButtonPress	Neutral	True
15.597	0.3	Control	1.0	n/a	Yes	2.95	n/a	n/a	GoodResponse	0	n/a	n/a	0	0	Blank	Neutral	True
15.898	1.45	Control	1.0	n/a	Yes	2.95	n/a	5.0	GoodResponse	0	0.029	14.927	0	0	Feedback	Neutral	True
17.352	2.95	Control	1.0	n/a	Yes	2.95	n/a	n/a	GoodResponse	0	0.0	n/a	0	0	ISIslide	Neutral	True
20.328	0.25	Lose2	0.5	0.0	No	2.772	0.028	n/a	NoResponse	-1	n/a	n/a	-1	1	Cue	Loss	True
20.579	4.0	Lose2	0.5	0.0	No	2.772	0.001	n/a	NoResponse	-1	n/a	n/a	-1	1	Fixation	Loss	True
24.574	0.39	Lose2	0.5	0.004	No	2.772	-0.004	2.0	NoResponse	-1	0.41	23.984	-1	1	Target	Loss	True
24.975	0.31	Lose2	0.5	n/a	No	2.772	n/a	n/a	NoResponse	-1	n/a	n/a	-1	1	Blank	Loss	True
24.984	0.3	Lose2	0.5	0.004	No	2.772	-0.004	2.0	NoResponse	-1	0.41	n/a	-1	1	ButtonPress	Loss	True
25.276	1.45	Lose2	0.5	n/a	No	2.772	n/a	5.0	NoResponse	-1	0.017	24.293	-1	1	Feedback	Loss	True
26.73	2.772	Lose2	0.5	n/a	No	2.772	n/a	n/a	NoResponse	-1	0.0	n/a	-1	1	ISIslide	Loss	True
29.522	0.25	Control	0.6667000000000001	0.0	Yes	2.578	0.022	n/a	GoodResponse	0	n/a	n/a	-1	2	Cue	Neutral	True
29.773	4.1	Control	0.6667000000000001	0.0	Yes	2.578	0.001	n/a	GoodResponse	0	n/a	n/a	-1	2	Fixation	Neutral	True
33.868	0.4	Control	0.6667000000000001	0.004	Yes	2.578	-0.004	2.0	GoodResponse	0	0.229	33.097	-1	2	Target	Neutral	True
34.097	0.3	Control	0.6667000000000001	0.004	Yes	2.578	-0.004	2.0	GoodResponse	0	0.229	n/a	-1	2	ButtonPress	Neutral	True
34.27	0.3	Control	0.6667000000000001	n/a	Yes	2.578	n/a	n/a	GoodResponse	0	n/a	n/a	-1	2	Blank	Neutral	True
34.571	1.45	Control	0.6667000000000001	n/a	Yes	2.578	n/a	5.0	GoodResponse	0	0.039	33.61	-1	2	Feedback	Neutral	True
36.025	2.578	Control	0.6667000000000001	n/a	Yes	2.578	n/a	n/a	GoodResponse	0	0.0	n/a	-1	2	ISIslide	Neutral	True
38.616	0.25	Win2	0.75	0.0	Yes	2.834	0.016	n/a	GoodResponse	1	n/a	n/a	0	3	Cue	Win	True
38.867	3.95	Win2	0.75	0.0	Yes	2.834	0.001	n/a	GoodResponse	1	n/a	n/a	0	3	Fixation	Win	True
